time,ICR,pctl_5y,pctl_10y,zscore_level,delta_4q,delta_delta,slope_4q,delta_zscore,consecutive_declines
2012-09-30,5.240138250350516,90.0,67.5,0.2156386966391787,0.952983654896272,0.901987010979644,0.20692158040016184,0.5406060409746282,0.0
2012-10-31,5.1637981292428865,90.0,65.0,0.12415625144278995,0.6031349090854645,-0.3498487458108075,0.2799711256562453,0.2663120093373734,1.0
2012-11-30,5.1637981292428865,90.0,65.0,0.12415625144278995,0.6031349090854645,-0.3498487458108075,0.2799711256562453,0.2663120093373734,1.0
2012-12-31,5.1637981292428865,90.0,65.0,0.12415625144278995,0.6031349090854645,-0.3498487458108075,0.2799711256562453,0.2663120093373734,1.0
2013-01-31,5.150738699293362,90.0,62.5,0.07881569103898821,0.6754810322697695,0.072346123184305,0.18577308354346547,0.31871704203804035,2.0
2013-02-28,5.150738699293362,90.0,62.5,0.07881569103898821,0.6754810322697695,0.072346123184305,0.18577308354346547,0.31871704203804035,2.0
2013-03-31,5.150738699293362,90.0,62.5,0.07881569103898821,0.6754810322697695,0.072346123184305,0.18577308354346547,0.31871704203804035,2.0
2013-04-30,5.216650403330731,95.0,65.0,0.09658268698993899,0.7106020228847978,0.03512099061502827,-0.008352297100888745,0.3624999789699009,0.0
2013-05-31,5.216650403330731,95.0,65.0,0.09658268698993899,0.7106020228847978,0.03512099061502827,-0.008352297100888745,0.3624999789699009,0.0
2013-06-30,5.216650403330731,95.0,65.0,0.09658268698993899,0.7106020228847978,0.03512099061502827,-0.008352297100888745,0.3624999789699009,0.0
2013-07-31,5.459313884137039,100.0,67.5,0.24747708605693453,0.21917563378652272,-0.4914263890982751,0.09524589687198205,0.011492374741717494,0.0
2013-08-31,5.459313884137039,100.0,67.5,0.24747708605693453,0.21917563378652272,-0.4914263890982751,0.09524589687198205,0.011492374741717494,0.0
2013-09-30,5.459313884137039,100.0,67.5,0.24747708605693453,0.21917563378652272,-0.4914263890982751,0.09524589687198205,0.011492374741717494,0.0
2013-10-31,5.426088519374014,95.0,65.0,0.1926777423226177,0.26229039013112754,0.04311475634460482,0.10687129410482603,0.059358501018666986,1.0
2013-11-30,5.426088519374014,95.0,65.0,0.1926777423226177,0.26229039013112754,0.04311475634460482,0.10687129410482603,0.059358501018666986,1.0
2013-12-31,5.426088519374014,95.0,65.0,0.1926777423226177,0.26229039013112754,0.04311475634460482,0.10687129410482603,0.059358501018666986,1.0
2014-01-31,5.447664234307279,95.0,65.0,0.18430414359238478,0.2969255350139166,0.03463514488278907,0.0659816128166612,0.10113490889792986,0.0
2014-02-28,5.447664234307279,95.0,65.0,0.18430414359238478,0.2969255350139166,0.03463514488278907,0.0659816128166612,0.10113490889792986,0.0
2014-03-31,5.447664234307279,95.0,65.0,0.18430414359238478,0.2969255350139166,0.03463514488278907,0.0659816128166612,0.10113490889792986,0.0
2014-04-30,5.462690861468554,100.0,67.5,0.17620057526488908,0.2460404581378226,-0.050885076876094004,0.003170664692780133,0.07550671296994298,0.0
2014-05-31,5.462690861468554,100.0,67.5,0.17620057526488908,0.2460404581378226,-0.050885076876094004,0.003170664692780133,0.07550671296994298,0.0
2014-06-30,5.462690861468554,100.0,67.5,0.17620057526488908,0.2460404581378226,-0.050885076876094004,0.003170664692780133,0.07550671296994298,0.0
2014-07-31,5.31227530708713,80.0,57.49999999999999,0.05335167638064532,-0.1470385770499094,-0.393079035187732,-0.03264130096993845,-0.20399351411966654,1.0
2014-08-31,5.31227530708713,80.0,57.49999999999999,0.05335167638064532,-0.1470385770499094,-0.393079035187732,-0.03264130096993845,-0.20399351411966654,1.0
2014-09-30,5.31227530708713,80.0,57.49999999999999,0.05335167638064532,-0.1470385770499094,-0.393079035187732,-0.03264130096993845,-0.20399351411966654,1.0
2014-10-31,5.524242982975406,100.0,70.0,0.21747196715484246,0.09815446360139202,0.24519304065130143,0.0079320691622951,0.02282040649241717,0.0
2014-11-30,5.524242982975406,100.0,70.0,0.21747196715484246,0.09815446360139202,0.24519304065130143,0.0079320691622951,0.02282040649241717,0.0
2014-12-31,5.524242982975406,100.0,70.0,0.21747196715484246,0.09815446360139202,0.24519304065130143,0.0079320691622951,0.02282040649241717,0.0
2015-01-31,5.728637169500963,100.0,75.0,0.3760766867322129,0.2809729351936836,0.1828184715922916,0.10098065999855006,0.20210976711440293,0.0
2015-02-28,5.728637169500963,100.0,75.0,0.3760766867322129,0.2809729351936836,0.1828184715922916,0.10098065999855006,0.20210976711440293,0.0
2015-03-31,5.728637169500963,100.0,75.0,0.3760766867322129,0.2809729351936836,0.1828184715922916,0.10098065999855006,0.20210976711440293,0.0
2015-04-30,5.625736595391085,95.0,70.0,0.2966416455424301,0.16304573392253108,-0.11792720127115253,0.11447780514374163,0.12914726968919227,1.0
2015-05-31,5.625736595391085,95.0,70.0,0.2966416455424301,0.16304573392253108,-0.11792720127115253,0.11447780514374163,0.12914726968919227,1.0
2015-06-30,5.625736595391085,95.0,70.0,0.2966416455424301,0.16304573392253108,-0.11792720127115253,0.11447780514374163,0.12914726968919227,1.0
2015-07-31,5.2337691274493805,55.00000000000001,52.5,0.020305462011986544,-0.07850617963774909,-0.24155191356028016,-0.09743221406879614,-0.03674580265032111,2.0
2015-08-31,5.2337691274493805,55.00000000000001,52.5,0.020305462011986544,-0.07850617963774909,-0.24155191356028016,-0.09743221406879614,-0.03674580265032111,2.0
2015-09-30,5.2337691274493805,55.00000000000001,52.5,0.020305462011986544,-0.07850617963774909,-0.24155191356028016,-0.09743221406879614,-0.03674580265032111,2.0
2015-10-31,5.240686967959696,60.0,57.49999999999999,0.05905518562702737,-0.28355601501571037,-0.2050498353779613,-0.1855818072565514,-0.18030426594407178,0.0
2015-11-30,5.240686967959696,60.0,57.49999999999999,0.05905518562702737,-0.28355601501571037,-0.2050498353779613,-0.1855818072565514,-0.18030426594407178,0.0
2015-12-31,5.240686967959696,60.0,57.49999999999999,0.05905518562702737,-0.28355601501571037,-0.2050498353779613,-0.1855818072565514,-0.18030426594407178,0.0
2016-01-31,5.208203245879841,40.0,50.0,0.06480715110892454,-0.5204339236211215,-0.23687790860541114,-0.1245682208023428,-0.357191405775011,1.0
2016-02-29,5.208203245879841,40.0,50.0,0.06480715110892454,-0.5204339236211215,-0.23687790860541114,-0.1245682208023428,-0.357191405775011,1.0
2016-03-31,5.208203245879841,40.0,50.0,0.06480715110892454,-0.5204339236211215,-0.23687790860541114,-0.1245682208023428,-0.357191405775011,1.0
2016-04-30,4.719314687893968,25.0,42.5,-0.29568252221032737,-0.9064219074971165,-0.385987983875995,-0.15758470407460962,-0.6601847804617842,2.0
2016-05-31,4.719314687893968,25.0,42.5,-0.29568252221032737,-0.9064219074971165,-0.385987983875995,-0.15758470407460962,-0.6601847804617842,2.0
2016-06-30,4.719314687893968,25.0,42.5,-0.29568252221032737,-0.9064219074971165,-0.385987983875995,-0.15758470407460962,-0.6601847804617842,2.0
2016-07-31,4.927411085808305,25.0,47.5,-0.05490192346889865,-0.30635804164107583,0.6000638658560407,-0.14287162044400512,-0.07809401672375994,0.0
2016-08-31,4.927411085808305,25.0,47.5,-0.05490192346889865,-0.30635804164107583,0.6000638658560407,-0.14287162044400512,-0.07809401672375994,0.0
2016-09-30,4.927411085808305,25.0,47.5,-0.05490192346889865,-0.30635804164107583,0.6000638658560407,-0.14287162044400512,-0.07809401672375994,0.0
2016-10-31,4.886710942979818,20.0,47.5,-0.02598819509696824,-0.353976024979878,-0.04761798333880218,-0.07563805107857395,-0.09287911369094433,1.0
2016-11-30,4.886710942979818,20.0,47.5,-0.02598819509696824,-0.353976024979878,-0.04761798333880218,-0.07563805107857395,-0.09287911369094433,1.0
2016-12-31,4.886710942979818,20.0,47.5,-0.02598819509696824,-0.353976024979878,-0.04761798333880218,-0.07563805107857395,-0.09287911369094433,1.0
2017-01-31,4.763289053323598,15.0,45.0,-0.0844698476510479,-0.44491419255624276,-0.09093816757636475,0.009122295346039757,-0.14319488764719873,2.0
2017-02-28,4.763289053323598,15.0,45.0,-0.0844698476510479,-0.44491419255624276,-0.09093816757636475,0.009122295346039757,-0.14319488764719873,2.0
2017-03-31,4.763289053323598,15.0,45.0,-0.0844698476510479,-0.44491419255624276,-0.09093816757636475,0.009122295346039757,-0.14319488764719873,2.0
2017-04-30,4.648094398557831,5.0,40.0,-0.1730779295038872,-0.07122028933613755,0.3736939032201052,-0.09613719514076503,0.2072296387583882,3.0
2017-05-31,4.648094398557831,5.0,40.0,-0.1730779295038872,-0.07122028933613755,0.3736939032201052,-0.09613719514076503,0.2072296387583882,3.0
2017-06-30,4.648094398557831,5.0,40.0,-0.1730779295038872,-0.07122028933613755,0.3736939032201052,-0.09613719514076503,0.2072296387583882,3.0
2017-07-31,4.8704469646430955,15.0,52.5,0.18481396945139306,-0.056964121165209214,0.01425616817092834,-0.016398658977594682,0.18663240573419568,0.0
2017-08-31,4.8704469646430955,15.0,52.5,0.18481396945139306,-0.056964121165209214,0.01425616817092834,-0.016398658977594682,0.18663240573419568,0.0
2017-09-30,4.8704469646430955,15.0,52.5,0.18481396945139306,-0.056964121165209214,0.01425616817092834,-0.016398658977594682,0.18663240573419568,0.0
2017-10-31,4.837155513628859,15.0,50.0,0.1751196802696035,-0.049555429350959024,0.00740869181425019,0.04439519470010422,0.14993551836765387,1.0
2017-11-30,4.837155513628859,15.0,50.0,0.1751196802696035,-0.049555429350959024,0.00740869181425019,0.04439519470010422,0.14993551836765387,1.0
2017-12-31,4.837155513628859,15.0,50.0,0.1751196802696035,-0.049555429350959024,0.00740869181425019,0.04439519470010422,0.14993551836765387,1.0
2018-01-31,4.797901068226653,15.0,50.0,0.11927836769779449,0.03461201490305488,0.0841674442540139,0.04161285579922234,0.1794806095110985,2.0
2018-02-28,4.797901068226653,15.0,50.0,0.11927836769779449,0.03461201490305488,0.0841674442540139,0.04161285579922234,0.1794806095110985,2.0
2018-03-31,4.797901068226653,15.0,50.0,0.11927836769779449,0.03461201490305488,0.0841674442540139,0.04161285579922234,0.1794806095110985,2.0
2018-04-30,4.320714391278151,0.0,22.5,-0.5707636051471047,-0.32738000727967975,-0.36199202218273463,-0.16884521654970452,-0.3445496696475102,3.0
2018-05-31,4.320714391278151,0.0,22.5,-0.5707636051471047,-0.32738000727967975,-0.36199202218273463,-0.16884521654970452,-0.3445496696475102,3.0
2018-06-30,4.320714391278151,0.0,22.5,-0.5707636051471047,-0.32738000727967975,-0.36199202218273463,-0.16884521654970452,-0.3445496696475102,3.0
2018-07-31,4.586067763090597,5.0,40.0,-0.20082853848384208,-0.28437920155249863,0.043000805727181124,-0.1230449928563293,-0.3860772332351609,0.0
2018-08-31,4.586067763090597,5.0,40.0,-0.20082853848384208,-0.28437920155249863,0.043000805727181124,-0.1230449928563293,-0.3860772332351609,0.0
2018-09-30,4.586067763090597,5.0,40.0,-0.20082853848384208,-0.28437920155249863,0.043000805727181124,-0.1230449928563293,-0.3860772332351609,0.0
2018-10-31,4.853012102562945,35.0,55.00000000000001,0.16905260728326263,0.0158565889340867,0.30023579048658533,0.04306864748213082,-0.010528984399271022,0.0
2018-11-30,4.853012102562945,35.0,55.00000000000001,0.16905260728326263,0.0158565889340867,0.30023579048658533,0.04306864748213082,-0.010528984399271022,0.0
2018-12-31,4.853012102562945,35.0,55.00000000000001,0.16905260728326263,0.0158565889340867,0.30023579048658533,0.04306864748213082,-0.010528984399271022,0.0
2019-01-31,4.722655120247391,20.0,45.0,-0.051842516582280423,-0.07524594797926198,-0.09110253691334869,0.14727665263800613,-0.18763336161861557,1.0
2019-02-28,4.722655120247391,20.0,45.0,-0.051842516582280423,-0.07524594797926198,-0.09110253691334869,0.14727665263800613,-0.18763336161861557,1.0
2019-03-31,4.722655120247391,20.0,45.0,-0.051842516582280423,-0.07524594797926198,-0.09110253691334869,0.14727665263800613,-0.18763336161861557,1.0
2019-04-30,4.557184774701877,5.0,30.0,-0.4076265833835055,0.23647038342372628,0.31171633140298827,-0.021700594748172115,0.2754514473063959,2.0
2019-05-31,4.557184774701877,5.0,30.0,-0.4076265833835055,0.23647038342372628,0.31171633140298827,-0.021700594748172115,0.2754514473063959,2.0
2019-06-30,4.557184774701877,5.0,30.0,-0.4076265833835055,0.23647038342372628,0.31171633140298827,-0.021700594748172115,0.2754514473063959,2.0
2019-07-31,4.237899565196617,0.0,10.0,-1.0993121917148971,-0.3481681978939797,-0.584638581317706,-0.20108079576445076,-0.8700650749117088,3.0
2019-08-31,4.237899565196617,0.0,10.0,-1.0993121917148971,-0.3481681978939797,-0.584638581317706,-0.20108079576445076,-0.8700650749117088,3.0
2019-09-30,4.237899565196617,0.0,10.0,-1.0993121917148971,-0.3481681978939797,-0.584638581317706,-0.20108079576445076,-0.8700650749117088,3.0
2019-10-31,4.228491978271021,0.0,7.5,-1.285567240769496,-0.6245201242919247,-0.27635192639794504,-0.18017746354343747,-1.421467280129237,4.0
2019-11-30,4.228491978271021,0.0,7.5,-1.285567240769496,-0.6245201242919247,-0.27635192639794504,-0.18017746354343747,-1.421467280129237,4.0
2019-12-31,4.228491978271021,0.0,7.5,-1.285567240769496,-0.6245201242919247,-0.27635192639794504,-0.18017746354343747,-1.421467280129237,4.0
2020-01-31,4.413194035917128,15.0,17.5,-1.030148800233269,-0.3094610843302634,0.3150590399616613,-0.04413798032798538,-0.8285090765316139,0.0
2020-02-29,4.413194035917128,15.0,17.5,-1.030148800233269,-0.3094610843302634,0.3150590399616613,-0.04413798032798538,-0.8285090765316139,0.0
2020-03-31,4.413194035917128,15.0,17.5,-1.030148800233269,-0.3094610843302634,0.3150590399616613,-0.04413798032798538,-0.8285090765316139,0.0
2020-04-30,4.733781447519467,45.0,45.0,-0.3463777857785912,0.17659667281759006,0.4860577571478535,0.16723477046146532,0.19169724759483595,0.0
2020-05-31,4.733781447519467,45.0,45.0,-0.3463777857785912,0.17659667281759006,0.4860577571478535,0.16723477046146532,0.19169724759483595,0.0
2020-06-30,4.733781447519467,45.0,45.0,-0.3463777857785912,0.17659667281759006,0.4860577571478535,0.16723477046146532,0.19169724759483595,0.0
2020-07-31,4.680380249616043,35.0,37.5,-0.49526086226936744,0.4424806844194258,0.2658840116018357,0.16762522256374007,0.8505383343814296,1.0
2020-08-31,4.680380249616043,35.0,37.5,-0.49526086226936744,0.4424806844194258,0.2658840116018357,0.16762522256374007,0.8505383343814296,1.0
2020-09-30,4.680380249616043,35.0,37.5,-0.49526086226936744,0.4424806844194258,0.2658840116018357,0.16762522256374007,0.8505383343814296,1.0
2020-10-31,4.721879102794061,45.0,40.0,-0.41965965419110485,0.4933871245230401,0.05090644010361434,0.08726540027273666,1.0739724867948017,0.0
2020-11-30,4.721879102794061,45.0,40.0,-0.41965965419110485,0.4933871245230401,0.05090644010361434,0.08726540027273666,1.0739724867948017,0.0
2020-12-31,4.721879102794061,45.0,40.0,-0.41965965419110485,0.4933871245230401,0.05090644010361434,0.08726540027273666,1.0739724867948017,0.0
2021-01-31,7.0454327484273165,100.0,100.0,3.915205885634803,2.6322387125101887,2.1388515879871486,0.6976452755901561,4.52533846629545,0.0
2021-02-28,7.0454327484273165,100.0,100.0,3.915205885634803,2.6322387125101887,2.1388515879871486,0.6976452755901561,4.52533846629545,0.0
2021-03-31,7.0454327484273165,100.0,100.0,3.915205885634803,2.6322387125101887,2.1388515879871486,0.6976452755901561,4.52533846629545,0.0
2021-04-30,6.669486030232772,95.0,97.5,2.8005727548928006,1.9357045827133046,-0.6965341297968841,0.829087098748344,2.8528013613164176,1.0
2021-05-31,6.669486030232772,95.0,97.5,2.8005727548928006,1.9357045827133046,-0.6965341297968841,0.829087098748344,2.8528013613164176,1.0
2021-06-30,6.669486030232772,95.0,97.5,2.8005727548928006,1.9357045827133046,-0.6965341297968841,0.829087098748344,2.8528013613164176,1.0
2021-07-31,7.423729866772719,100.0,100.0,3.3692919054089288,2.7433496171566762,0.8076450344433717,0.7729605573741423,3.370062061108264,0.0
2021-08-31,7.423729866772719,100.0,100.0,3.3692919054089288,2.7433496171566762,0.8076450344433717,0.7729605573741423,3.370062061108264,0.0
2021-09-30,7.423729866772719,100.0,100.0,3.3692919054089288,2.7433496171566762,0.8076450344433717,0.7729605573741423,3.370062061108264,0.0
2021-10-31,8.487993667798731,100.0,100.0,3.788517835408085,3.7661145650046706,1.0227649478479943,0.5081926594654178,3.6904086843177097,0.0
2021-11-30,8.487993667798731,100.0,100.0,3.788517835408085,3.7661145650046706,1.0227649478479943,0.5081926594654178,3.6904086843177097,0.0
2021-12-31,8.487993667798731,100.0,100.0,3.788517835408085,3.7661145650046706,1.0227649478479943,0.5081926594654178,3.6904086843177097,0.0
2022-01-31,8.300484106686154,95.0,97.5,3.0401678229272275,1.2550513582588376,-2.511063206745833,0.5957258030386144,0.9756694128118915,1.0
2022-02-28,8.300484106686154,95.0,97.5,3.0401678229272275,1.2550513582588376,-2.511063206745833,0.5957258030386144,0.9756694128118915,1.0
2022-03-31,8.300484106686154,95.0,97.5,3.0401678229272275,1.2550513582588376,-2.511063206745833,0.5957258030386144,0.9756694128118915,1.0
2022-04-30,8.241890082260664,90.0,95.0,2.6321408072157695,1.572404052027892,0.3173526937690543,0.22669710853512529,1.2447581141737365,2.0
2022-05-31,8.241890082260664,90.0,95.0,2.6321408072157695,1.572404052027892,0.3173526937690543,0.22669710853512529,1.2447581141737365,2.0
2022-06-30,8.241890082260664,90.0,95.0,2.6321408072157695,1.572404052027892,0.3173526937690543,0.22669710853512529,1.2447581141737365,2.0
2022-07-31,8.329417636461022,95.0,97.5,2.4286136149450255,0.9056877696883028,-0.6667162823395891,-0.05343221184386262,0.558686219504529,0.0
2022-08-31,8.329417636461022,95.0,97.5,2.4286136149450255,0.9056877696883028,-0.6667162823395891,-0.05343221184386262,0.558686219504529,0.0
2022-09-30,8.329417636461022,95.0,97.5,2.4286136149450255,0.9056877696883028,-0.6667162823395891,-0.05343221184386262,0.558686219504529,0.0
2022-10-31,9.232364963686138,100.0,100.0,2.775464298895843,0.7443712958874062,-0.16131647380089653,0.2883170125200296,0.3880667657386219,0.0
2022-11-30,9.232364963686138,100.0,100.0,2.775464298895843,0.7443712958874062,-0.16131647380089653,0.2883170125200296,0.3880667657386219,0.0
2022-12-31,9.232364963686138,100.0,100.0,2.775464298895843,0.7443712958874062,-0.16131647380089653,0.2883170125200296,0.3880667657386219,0.0
2023-01-31,9.185313683045202,95.0,97.5,2.447916734649124,0.8848295763590475,0.14045828047164122,0.3733218129578717,0.5262548977859826,1.0
2023-02-28,9.185313683045202,95.0,97.5,2.447916734649124,0.8848295763590475,0.14045828047164122,0.3733218129578717,0.5262548977859826,1.0
2023-03-31,9.185313683045202,95.0,97.5,2.447916734649124,0.8848295763590475,0.14045828047164122,0.3733218129578717,0.5262548977859826,1.0
2023-04-30,9.511065655986704,100.0,100.0,2.397841232450801,1.2691755737260397,0.38434599736699226,0.34978927779361,0.8989616181522426,0.0
2023-05-31,9.511065655986704,100.0,100.0,2.397841232450801,1.2691755737260397,0.38434599736699226,0.34978927779361,0.8989616181522426,0.0
2023-06-30,9.511065655986704,100.0,100.0,2.397841232450801,1.2691755737260397,0.38434599736699226,0.34978927779361,0.8989616181522426,0.0
2023-07-31,11.485963064960313,100.0,100.0,3.087855227139099,3.1565454284992907,1.887369854773251,0.7086546276764012,2.5106742682291996,0.0
2023-08-31,11.485963064960313,100.0,100.0,3.087855227139099,3.1565454284992907,1.887369854773251,0.7086546276764012,2.5106742682291996,0.0
2023-09-30,11.485963064960313,100.0,100.0,3.087855227139099,3.1565454284992907,1.887369854773251,0.7086546276764012,2.5106742682291996,0.0
2023-10-31,12.858192442854644,100.0,100.0,3.203538819437743,3.625827479168507,0.46928205066921613,1.2993533688401926,2.6024953908600015,0.0
2023-11-30,12.858192442854644,100.0,100.0,3.203538819437743,3.625827479168507,0.46928205066921613,1.2993533688401926,2.6024953908600015,0.0
2023-12-31,12.858192442854644,100.0,100.0,3.203538819437743,3.625827479168507,0.46928205066921613,1.2993533688401926,2.6024953908600015,0.0
2024-01-31,14.284753449959867,100.0,100.0,3.222666673419802,5.099439766914665,1.4736122877461586,1.5693292759813815,3.202761656156053,0.0
2024-02-29,14.284753449959867,100.0,100.0,3.222666673419802,5.099439766914665,1.4736122877461586,1.5693292759813815,3.202761656156053,0.0
2024-03-31,14.284753449959867,100.0,100.0,3.222666673419802,5.099439766914665,1.4736122877461586,1.5693292759813815,3.202761656156053,0.0
2024-04-30,15.263298634323368,100.0,100.0,3.0603883780171306,5.752232978336664,0.652793211421999,1.2758567715194375,3.0954774493693704,0.0
2024-05-31,15.263298634323368,100.0,100.0,3.0603883780171306,5.752232978336664,0.652793211421999,1.2758567715194375,3.0954774493693704,0.0
2024-06-30,15.263298634323368,100.0,100.0,3.0603883780171306,5.752232978336664,0.652793211421999,1.2758567715194375,3.0954774493693704,0.0
2024-07-31,15.215602708712959,95.0,97.5,2.671481260049252,3.7296396437526464,-2.022593334584018,0.8050775981938415,1.7086316304716593,1.0
2024-08-31,15.215602708712959,95.0,97.5,2.671481260049252,3.7296396437526464,-2.022593334584018,0.8050775981938415,1.7086316304716593,1.0
2024-09-30,15.215602708712959,95.0,97.5,2.671481260049252,3.7296396437526464,-2.022593334584018,0.8050775981938415,1.7086316304716593,1.0
2024-10-31,15.605669198125986,100.0,100.0,2.4897316027555516,2.7474767552713413,-0.9821628884813052,0.39150513188879366,1.0628988029761308,0.0
2024-11-30,15.605669198125986,100.0,100.0,2.4897316027555516,2.7474767552713413,-0.9821628884813052,0.39150513188879366,1.0628988029761308,0.0
2024-12-31,15.605669198125986,100.0,100.0,2.4897316027555516,2.7474767552713413,-0.9821628884813052,0.39150513188879366,1.0628988029761308,0.0
2025-01-31,15.649756528105835,100.0,100.0,2.2649363376005156,1.3650030781459677,-1.3824736771253736,0.15494401707604064,0.22244228367983432,0.0
2025-02-28,15.649756528105835,100.0,100.0,2.2649363376005156,1.3650030781459677,-1.3824736771253736,0.15494401707604064,0.22244228367983432,0.0
2025-03-31,15.649756528105835,100.0,100.0,2.2649363376005156,1.3650030781459677,-1.3824736771253736,0.15494401707604064,0.22244228367983432,0.0
2025-04-30,16.128523988201536,100.0,100.0,2.179723305510905,0.8652253538781682,-0.49977772426779943,0.27828511684455653,-0.08689247028141783,0.0
2025-05-31,16.128523988201536,100.0,100.0,2.179723305510905,0.8652253538781682,-0.49977772426779943,0.27828511684455653,-0.08689247028141783,0.0
2025-06-30,16.128523988201536,100.0,100.0,2.179723305510905,0.8652253538781682,-0.49977772426779943,0.27828511684455653,-0.08689247028141783,0.0
2025-07-31,13.941787366970964,70.0,85.0,1.5252897272745372,-1.2738153417419955,-2.1390406956201637,-0.45128780333693985,-1.3267110182373687,1.0
2025-08-31,13.941787366970964,70.0,85.0,1.5252897272745372,-1.2738153417419955,-2.1390406956201637,-0.45128780333693985,-1.3267110182373687,1.0
2025-09-30,13.941787366970964,70.0,85.0,1.5252897272745372,-1.2738153417419955,-2.1390406956201637,-0.45128780333693985,-1.3267110182373687,1.0
2025-10-31,14.06747606930813,70.0,85.0,1.4664098558406446,-1.5381931288178556,-0.2643777870758601,-0.6933577997623704,-1.434184615689866,0.0
2025-11-30,14.06747606930813,70.0,85.0,1.4664098558406446,-1.5381931288178556,-0.2643777870758601,-0.6933577997623704,-1.434184615689866,0.0
2025-12-31,14.06747606930813,70.0,85.0,1.4664098558406446,-1.5381931288178556,-0.2643777870758601,-0.6933577997623704,-1.434184615689866,0.0
