as_of_date,V5_TDSP,zscore_level,pctl_5y,pctl_10y,delta_4q,delta_8q,delta_4q_zscore,delta_8q_zscore,yoy_pct
1980-04-30,10.608892,,,,,,,,
1980-05-31,10.608892,,,,,,,,
1980-06-30,10.608892,,,,,,,,
1980-07-31,10.629809,,,,,,,,
1980-08-31,10.629809,,,,,,,,
1980-09-30,10.629809,,,,,,,,
1980-10-31,10.402635,,,,,,,,
1980-11-30,10.402635,,,,,,,,
1980-12-31,10.402635,,,,,,,,
1981-01-31,10.253121,,,,,,,,
1981-02-28,10.253121,,,,,,,,
1981-03-31,10.253121,,,,,,,,
1981-04-30,10.291887,,,,-0.31700500000000176,,,,-2.988106580781502
1981-05-31,10.291887,,,,-0.31700500000000176,,,,-2.988106580781502
1981-06-30,10.291887,,,,-0.31700500000000176,,,,-2.988106580781502
1981-07-31,10.424711,,,,-0.20509799999999956,,,,-1.9294608209799446
1981-08-31,10.424711,,,,-0.20509799999999956,,,,-1.9294608209799446
1981-09-30,10.424711,,,,-0.20509799999999956,,,,-1.9294608209799446
1981-10-31,10.316158,,,,-0.08647700000000036,,,,-0.8312989929955328
1981-11-30,10.316158,,,,-0.08647700000000036,,,,-0.8312989929955328
1981-12-31,10.316158,,,,-0.08647700000000036,,,,-0.8312989929955328
1982-01-31,10.392583,,,,0.13946199999999997,,,,1.360190716563281
1982-02-28,10.392583,,,,0.13946199999999997,,,,1.360190716563281
1982-03-31,10.392583,,,,0.13946199999999997,,,,1.360190716563281
1982-04-30,10.461082,,,,0.1691950000000002,-0.14781000000000155,,,1.6439648045105892
1982-05-31,10.461082,,,,0.1691950000000002,-0.14781000000000155,,,1.6439648045105892
1982-06-30,10.461082,,,,0.1691950000000002,-0.14781000000000155,,,1.6439648045105892
1982-07-31,10.515989,,,,0.09127799999999908,-0.11382000000000048,,,0.8755926183469098
1982-08-31,10.515989,,,,0.09127799999999908,-0.11382000000000048,,,0.8755926183469098
1982-09-30,10.515989,,,,0.09127799999999908,-0.11382000000000048,,,0.8755926183469098
1982-10-31,10.418289,,,,0.10213099999999997,0.015653999999999613,,,0.9900100405596746
1982-11-30,10.418289,,,,0.10213099999999997,0.015653999999999613,,,0.9900100405596746
1982-12-31,10.418289,,,,0.10213099999999997,0.015653999999999613,,,0.9900100405596746
1983-01-31,10.383283,,,,-0.009299999999999642,0.13016200000000033,,,-0.089486896568447
1983-02-28,10.383283,,,,-0.009299999999999642,0.13016200000000033,,,-0.089486896568447
1983-03-31,10.383283,,,,-0.009299999999999642,0.13016200000000033,,,-0.089486896568447
1983-04-30,10.345889,,,,-0.11519299999999966,0.05400200000000055,,,-1.1011576049207883
1983-05-31,10.345889,,,,-0.11519299999999966,0.05400200000000055,,,-1.1011576049207883
1983-06-30,10.345889,,,,-0.11519299999999966,0.05400200000000055,,,-1.1011576049207883
1983-07-31,10.37106,,,,-0.14492899999999942,-0.05365100000000034,,,-1.3781775541986563
1983-08-31,10.37106,,,,-0.14492899999999942,-0.05365100000000034,,,-1.3781775541986563
1983-09-30,10.37106,,,,-0.14492899999999942,-0.05365100000000034,,,-1.3781775541986563
1983-10-31,10.377321,,,,-0.04096799999999945,0.06116300000000052,,,-0.39323155654444886
1983-11-30,10.377321,,,,-0.04096799999999945,0.06116300000000052,,,-0.39323155654444886
1983-12-31,10.377321,,,,-0.04096799999999945,0.06116300000000052,,,-0.39323155654444886
1984-01-31,10.427236,,,,0.04395300000000013,0.03465300000000049,,,0.42330542276465266
1984-02-29,10.427236,,,,0.04395300000000013,0.03465300000000049,,,0.42330542276465266
1984-03-31,10.427236,,,,0.04395300000000013,0.03465300000000049,,,0.42330542276465266
1984-04-30,10.489086,,,,0.14319700000000068,0.028004000000001028,,,1.384095653838946
1984-05-31,10.489086,,,,0.14319700000000068,0.028004000000001028,,,1.384095653838946
1984-06-30,10.489086,,,,0.14319700000000068,0.028004000000001028,,,1.384095653838946
1984-07-31,10.623422,,,,0.25236199999999975,0.10743300000000033,,,2.433328897914011
1984-08-31,10.623422,,,,0.25236199999999975,0.10743300000000033,,,2.433328897914011
1984-09-30,10.623422,,,,0.25236199999999975,0.10743300000000033,,,2.433328897914011
1984-10-31,10.736276,,,,0.3589549999999999,0.31798700000000046,,,3.4590334056352257
1984-11-30,10.736276,,,,0.3589549999999999,0.31798700000000046,,,3.4590334056352257
1984-12-31,10.736276,,,,0.3589549999999999,0.31798700000000046,,,3.4590334056352257
1985-01-31,10.894821,2.6757475279645617,,,0.4675849999999997,0.5115379999999998,,,4.484266012584737
1985-02-28,10.894821,2.6757475279645617,,,0.4675849999999997,0.5115379999999998,,,4.484266012584737
1985-03-31,10.894821,2.6757475279645617,,,0.4675849999999997,0.5115379999999998,,,4.484266012584737
1985-04-30,11.235038,3.19796920538104,100.0,,0.7459519999999991,0.8891489999999997,,,7.111696862815298
1985-05-31,11.235038,3.19796920538104,100.0,,0.7459519999999991,0.8891489999999997,,,7.111696862815298
1985-06-30,11.235038,3.19796920538104,100.0,,0.7459519999999991,0.8891489999999997,,,7.111696862815298
1985-07-31,11.320013,2.753484246083376,100.0,,0.6965909999999997,0.9489529999999995,,,6.55712443692813
1985-08-31,11.320013,2.753484246083376,100.0,,0.6965909999999997,0.9489529999999995,,,6.55712443692813
1985-09-30,11.320013,2.753484246083376,100.0,,0.6965909999999997,0.9489529999999995,,,6.55712443692813
1985-10-31,11.60099,2.865268114264698,100.0,,0.8647139999999993,1.2236689999999992,,,8.054133481665326
1985-11-30,11.60099,2.865268114264698,100.0,,0.8647139999999993,1.2236689999999992,,,8.054133481665326
1985-12-31,11.60099,2.865268114264698,100.0,,0.8647139999999993,1.2236689999999992,,,8.054133481665326
1986-01-31,11.72598,2.6180400520296616,100.0,,0.8311589999999995,1.2987439999999992,1.7881784265178922,,7.6289367214018355
1986-02-28,11.72598,2.6180400520296616,100.0,,0.8311589999999995,1.2987439999999992,1.7881784265178922,,7.6289367214018355
1986-03-31,11.72598,2.6180400520296616,100.0,,0.8311589999999995,1.2987439999999992,1.7881784265178922,,7.6289367214018355
1986-04-30,11.735722,2.279559787972881,100.0,,0.5006840000000015,1.2466360000000005,0.8185128929229184,,4.456451326644384
1986-05-31,11.735722,2.279559787972881,100.0,,0.5006840000000015,1.2466360000000005,0.8185128929229184,,4.456451326644384
1986-06-30,11.735722,2.279559787972881,100.0,,0.5006840000000015,1.2466360000000005,0.8185128929229184,,4.456451326644384
1986-07-31,11.810776,2.152705059530941,100.0,,0.49076300000000117,1.187354000000001,0.7616565747584516,,4.33535721204561
1986-08-31,11.810776,2.152705059530941,100.0,,0.49076300000000117,1.187354000000001,0.7616565747584516,,4.33535721204561
1986-09-30,11.810776,2.152705059530941,100.0,,0.49076300000000117,1.187354000000001,0.7616565747584516,,4.33535721204561
1986-10-31,11.925098,2.1168103921047425,100.0,,0.32410800000000073,1.188822,0.27525150315344676,,2.793796046716701
1986-11-30,11.925098,2.1168103921047425,100.0,,0.32410800000000073,1.188822,0.27525150315344676,,2.793796046716701
1986-12-31,11.925098,2.1168103921047425,100.0,,0.32410800000000073,1.188822,0.27525150315344676,,2.793796046716701
1987-01-31,12.086648,2.1497040256393802,100.0,,0.36066800000000043,1.191827,0.3739383232747816,1.221465164632618,3.0758026194825483
1987-02-28,12.086648,2.1497040256393802,100.0,,0.36066800000000043,1.191827,0.3739383232747816,1.221465164632618,3.0758026194825483
1987-03-31,12.086648,2.1497040256393802,100.0,,0.36066800000000043,1.191827,0.3739383232747816,1.221465164632618,3.0758026194825483
1987-04-30,11.976906,1.8104739355223982,95.0,,0.24118399999999873,0.7418680000000002,0.01527329267608033,0.4086429327378987,2.055127072710139
1987-05-31,11.976906,1.8104739355223982,95.0,,0.24118399999999873,0.7418680000000002,0.01527329267608033,0.4086429327378987,2.055127072710139
1987-06-30,11.976906,1.8104739355223982,95.0,,0.24118399999999873,0.7418680000000002,0.01527329267608033,0.4086429327378987,2.055127072710139
1987-07-31,12.125118,1.8842887208739687,100.0,,0.3143419999999999,0.8051050000000011,0.23468076990161435,0.5089116255156819,2.6614847322478985
1987-08-31,12.125118,1.8842887208739687,100.0,,0.3143419999999999,0.8051050000000011,0.23468076990161435,0.5089116255156819,2.6614847322478985
1987-09-30,12.125118,1.8842887208739687,100.0,,0.3143419999999999,0.8051050000000011,0.23468076990161435,0.5089116255156819,2.6614847322478985
1987-10-31,11.996017,1.5861874181603748,90.0,,0.07091899999999995,0.3950270000000007,-0.5134449290441758,-0.24501259054033295,0.5947037080953121
1987-11-30,11.996017,1.5861874181603748,90.0,,0.07091899999999995,0.3950270000000007,-0.5134449290441758,-0.24501259054033295,0.5947037080953121
1987-12-31,11.996017,1.5861874181603748,90.0,,0.07091899999999995,0.3950270000000007,-0.5134449290441758,-0.24501259054033295,0.5947037080953121
1988-01-31,11.851825,1.3110645026932113,75.0,,-0.23482300000000045,0.12584499999999998,-1.4005095050776426,-0.7303934459327809,-1.9428298069075978
1988-02-29,11.851825,1.3110645026932113,75.0,,-0.23482300000000045,0.12584499999999998,-1.4005095050776426,-0.7303934459327809,-1.9428298069075978
1988-03-31,11.851825,1.3110645026932113,75.0,,-0.23482300000000045,0.12584499999999998,-1.4005095050776426,-0.7303934459327809,-1.9428298069075978
1988-04-30,11.777922,1.1586094021691127,65.0,,-0.19898399999999938,0.04219999999999935,-1.2315520669368725,-0.858999537202452,-1.6613973592178088
1988-05-31,11.777922,1.1586094021691127,65.0,,-0.19898399999999938,0.04219999999999935,-1.2315520669368725,-0.858999537202452,-1.6613973592178088
1988-06-30,11.777922,1.1586094021691127,65.0,,-0.19898399999999938,0.04219999999999935,-1.2315520669368725,-0.858999537202452,-1.6613973592178088
1988-07-31,11.74815,1.0788914665630207,60.0,,-0.37696799999999975,-0.06262599999999985,-1.6610987440819474,-1.0179950670374565,-3.1089841764838866
1988-08-31,11.74815,1.0788914665630207,60.0,,-0.37696799999999975,-0.06262599999999985,-1.6610987440819474,-1.0179950670374565,-3.1089841764838866
1988-09-30,11.74815,1.0788914665630207,60.0,,-0.37696799999999975,-0.06262599999999985,-1.6610987440819474,-1.0179950670374565,-3.1089841764838866
1988-10-31,11.697093,0.9760319878769063,45.0,,-0.2989239999999995,-0.22800499999999957,-1.361333046698231,-1.268450139821603,-2.491860423338843
1988-11-30,11.697093,0.9760319878769063,45.0,,-0.2989239999999995,-0.22800499999999957,-1.361333046698231,-1.268450139821603,-2.491860423338843
1988-12-31,11.697093,0.9760319878769063,45.0,,-0.2989239999999995,-0.22800499999999957,-1.361333046698231,-1.268450139821603,-2.491860423338843
1989-01-31,11.573993,0.7786353878590652,35.0,,-0.2778320000000001,-0.5126550000000005,-1.2463752094366276,-1.677157072595685,-2.344212811107149
1989-02-28,11.573993,0.7786353878590652,35.0,,-0.2778320000000001,-0.5126550000000005,-1.2463752094366276,-1.677157072595685,-2.344212811107149
1989-03-31,11.573993,0.7786353878590652,35.0,,-0.2778320000000001,-0.5126550000000005,-1.2463752094366276,-1.677157072595685,-2.344212811107149
1989-04-30,11.577244,0.7665313126452948,35.0,,-0.2006779999999999,-0.3996619999999993,-0.9920342340249341,-1.39373357462964,-1.7038489472081753
1989-05-31,11.577244,0.7665313126452948,35.0,,-0.2006779999999999,-0.3996619999999993,-0.9920342340249341,-1.39373357462964,-1.7038489472081753
1989-06-30,11.577244,0.7665313126452948,35.0,,-0.2006779999999999,-0.3996619999999993,-0.9920342340249341,-1.39373357462964,-1.7038489472081753
1989-07-31,11.74696,0.989990943826499,55.00000000000001,,-0.0011900000000011346,-0.3781580000000009,-0.4083119873413809,-1.2929524014494265,-0.010129254393254072
1989-08-31,11.74696,0.989990943826499,55.00000000000001,,-0.0011900000000011346,-0.3781580000000009,-0.4083119873413809,-1.2929524014494265,-0.010129254393254072
1989-09-30,11.74696,0.989990943826499,55.00000000000001,,-0.0011900000000011346,-0.3781580000000009,-0.4083119873413809,-1.2929524014494265,-0.010129254393254072
1989-10-31,11.810156,1.053431039037469,65.0,,0.11306299999999858,-0.18586100000000094,-0.07274080641721409,-0.9248967876849171,0.9665905879349568
1989-11-30,11.810156,1.053431039037469,65.0,,0.11306299999999858,-0.18586100000000094,-0.07274080641721409,-0.9248967876849171,0.9665905879349568
1989-12-31,11.810156,1.053431039037469,65.0,,0.11306299999999858,-0.18586100000000094,-0.07274080641721409,-0.9248967876849171,0.9665905879349568
1990-01-31,11.760331,0.9563663110143037,55.00000000000001,,0.186338000000001,-0.09149399999999908,0.14300609684509588,-0.7397548527709586,1.6099715975290474
1990-02-28,11.760331,0.9563663110143037,55.00000000000001,,0.186338000000001,-0.09149399999999908,0.14300609684509588,-0.7397548527709586,1.6099715975290474
1990-03-31,11.760331,0.9563663110143037,55.00000000000001,,0.186338000000001,-0.09149399999999908,0.14300609684509588,-0.7397548527709586,1.6099715975290474
1990-04-30,11.65986,0.7691958168463213,25.0,62.5,0.0826159999999998,-0.11806200000000011,-0.16733226671692952,-0.7679999821451635,0.7136067962288717
1990-05-31,11.65986,0.7691958168463213,25.0,62.5,0.0826159999999998,-0.11806200000000011,-0.16733226671692952,-0.7679999821451635,0.7136067962288717
1990-06-30,11.65986,0.7691958168463213,25.0,62.5,0.0826159999999998,-0.11806200000000011,-0.16733226671692952,-0.7679999821451635,0.7136067962288717
1990-07-31,11.606506,0.6558146029594575,20.0,60.0,-0.14045400000000008,-0.1416440000000012,-0.8300059579549252,-0.7907660831811233,-1.195662537371367
1990-08-31,11.606506,0.6558146029594575,20.0,60.0,-0.14045400000000008,-0.1416440000000012,-0.8300059579549252,-0.7907660831811233,-1.195662537371367
1990-09-30,11.606506,0.6558146029594575,20.0,60.0,-0.14045400000000008,-0.1416440000000012,-0.8300059579549252,-0.7907660831811233,-1.195662537371367
1990-10-31,11.583384,0.585298317767374,10.0,55.00000000000001,-0.22677199999999864,-0.11370900000000006,-1.0644258150039236,-0.7242943758638367,-1.9201439845502377
1990-11-30,11.583384,0.585298317767374,10.0,55.00000000000001,-0.22677199999999864,-0.11370900000000006,-1.0644258150039236,-0.7242943758638367,-1.9201439845502377
1990-12-31,11.583384,0.585298317767374,10.0,55.00000000000001,-0.22677199999999864,-0.11370900000000006,-1.0644258150039236,-0.7242943758638367,-1.9201439845502377
1991-01-31,11.598423,0.5700533909509146,15.0,55.00000000000001,-0.16190800000000038,0.024430000000000618,-0.8471280704569336,-0.465847166299667,-1.3767299576857184
1991-02-28,11.598423,0.5700533909509146,15.0,55.00000000000001,-0.16190800000000038,0.024430000000000618,-0.8471280704569336,-0.465847166299667,-1.3767299576857184
1991-03-31,11.598423,0.5700533909509146,15.0,55.00000000000001,-0.16190800000000038,0.024430000000000618,-0.8471280704569336,-0.465847166299667,-1.3767299576857184
1991-04-30,11.565484,0.48277870111737303,0.0,45.0,-0.09437600000000046,-0.011760000000000659,-0.668473194857529,-0.5231297329120842,-0.8094093754127396
1991-05-31,11.565484,0.48277870111737303,0.0,45.0,-0.09437600000000046,-0.011760000000000659,-0.668473194857529,-0.5231297329120842,-0.8094093754127396
1991-06-30,11.565484,0.48277870111737303,0.0,45.0,-0.09437600000000046,-0.011760000000000659,-0.668473194857529,-0.5231297329120842,-0.8094093754127396
1991-07-31,11.419594,0.22052003819674776,0.0,42.5,-0.18691199999999952,-0.3273659999999996,-0.9606247301233316,-1.0759153954125231,-1.6104071285535815
1991-08-31,11.419594,0.22052003819674776,0.0,42.5,-0.18691199999999952,-0.3273659999999996,-0.9606247301233316,-1.0759153954125231,-1.6104071285535815
1991-09-30,11.419594,0.22052003819674776,0.0,42.5,-0.18691199999999952,-0.3273659999999996,-0.9606247301233316,-1.0759153954125231,-1.6104071285535815
1991-10-31,11.306831,0.0006128351914167779,0.0,37.5,-0.2765529999999998,-0.5033249999999985,-1.209285465586452,-1.3490564585871727,-2.3874974705146546
1991-11-30,11.306831,0.0006128351914167779,0.0,37.5,-0.2765529999999998,-0.5033249999999985,-1.209285465586452,-1.3490564585871727,-2.3874974705146546
1991-12-31,11.306831,0.0006128351914167779,0.0,37.5,-0.2765529999999998,-0.5033249999999985,-1.209285465586452,-1.3490564585871727,-2.3874974705146546
1992-01-31,11.110772,-0.3633218651697384,0.0,32.5,-0.4876509999999996,-0.649559,-1.7391952741093244,-1.545363368319354,-4.204459520057158
1992-02-29,11.110772,-0.3633218651697384,0.0,32.5,-0.4876509999999996,-0.649559,-1.7391952741093244,-1.545363368319354,-4.204459520057158
1992-03-31,11.110772,-0.3633218651697384,0.0,32.5,-0.4876509999999996,-0.649559,-1.7391952741093244,-1.545363368319354,-4.204459520057158
1992-04-30,10.858007,-0.8265099006645865,0.0,27.500000000000004,-0.707476999999999,-0.8018529999999995,-2.176971692572414,-1.726794203529096,-6.117141314622021
1992-05-31,10.858007,-0.8265099006645865,0.0,27.500000000000004,-0.707476999999999,-0.8018529999999995,-2.176971692572414,-1.726794203529096,-6.117141314622021
1992-06-30,10.858007,-0.8265099006645865,0.0,27.500000000000004,-0.707476999999999,-0.8018529999999995,-2.176971692572414,-1.726794203529096,-6.117141314622021
1992-07-31,10.688985,-1.1385103384841953,0.0,22.5,-0.7306089999999994,-0.9175209999999989,-2.0588447039110718,-1.8151137916121278,-6.397854424596872
1992-08-31,10.688985,-1.1385103384841953,0.0,22.5,-0.7306089999999994,-0.9175209999999989,-2.0588447039110718,-1.8151137916121278,-6.397854424596872
1992-09-30,10.688985,-1.1385103384841953,0.0,22.5,-0.7306089999999994,-0.9175209999999989,-2.0588447039110718,-1.8151137916121278,-6.397854424596872
1992-10-31,10.551259,-1.398272462540872,0.0,17.5,-0.7555720000000008,-1.0321250000000006,-1.96104324422605,-1.871026898457999,-6.6824382534770415
1992-11-30,10.551259,-1.398272462540872,0.0,17.5,-0.7555720000000008,-1.0321250000000006,-1.96104324422605,-1.871026898457999,-6.6824382534770415
1992-12-31,10.551259,-1.398272462540872,0.0,17.5,-0.7555720000000008,-1.0321250000000006,-1.96104324422605,-1.871026898457999,-6.6824382534770415
1993-01-31,10.467593,-1.559653897758855,0.0,12.5,-0.643179,-1.1308299999999996,-1.5879898164072694,-1.8828935443362393,-5.7887876737998
1993-02-28,10.467593,-1.559653897758855,0.0,12.5,-0.643179,-1.1308299999999996,-1.5879898164072694,-1.8828935443362393,-5.7887876737998
1993-03-31,10.467593,-1.559653897758855,0.0,12.5,-0.643179,-1.1308299999999996,-1.5879898164072694,-1.8828935443362393,-5.7887876737998
1993-04-30,10.430733,-1.6398612824309324,0.0,10.0,-0.4272740000000006,-1.1347509999999996,-1.0384629724596077,-1.7669322245861303,-3.9351052177439283
1993-05-31,10.430733,-1.6398612824309324,0.0,10.0,-0.4272740000000006,-1.1347509999999996,-1.0384629724596077,-1.7669322245861303,-3.9351052177439283
1993-06-30,10.430733,-1.6398612824309324,0.0,10.0,-0.4272740000000006,-1.1347509999999996,-1.0384629724596077,-1.7669322245861303,-3.9351052177439283
1993-07-31,10.365702,-1.7553519008436917,0.0,0.0,-0.323283,-1.0538919999999994,-0.7771820904935866,-1.5623365620230918,-3.0244499360790544
1993-08-31,10.365702,-1.7553519008436917,0.0,0.0,-0.323283,-1.0538919999999994,-0.7771820904935866,-1.5623365620230918,-3.0244499360790544
1993-09-30,10.365702,-1.7553519008436917,0.0,0.0,-0.323283,-1.0538919999999994,-0.7771820904935866,-1.5623365620230918,-3.0244499360790544
1993-10-31,10.417195,-1.670144353440067,5.0,5.0,-0.1340640000000004,-0.8896360000000012,-0.3266259495726648,-1.2717100381292148,-1.2705971865537569
1993-11-30,10.417195,-1.670144353440067,5.0,5.0,-0.1340640000000004,-0.8896360000000012,-0.3266259495726648,-1.2717100381292148,-1.2705971865537569
1993-12-31,10.417195,-1.670144353440067,5.0,5.0,-0.1340640000000004,-0.8896360000000012,-0.3266259495726648,-1.2717100381292148,-1.2705971865537569
1994-01-31,10.380138,-1.7282507650371326,5.0,2.5,-0.08745500000000028,-0.7306340000000002,-0.2094164944268455,-1.0141899079949501,-0.8354833819006924
1994-02-28,10.380138,-1.7282507650371326,5.0,2.5,-0.08745500000000028,-0.7306340000000002,-0.2094164944268455,-1.0141899079949501,-0.8354833819006924
1994-03-31,10.380138,-1.7282507650371326,5.0,2.5,-0.08745500000000028,-0.7306340000000002,-0.2094164944268455,-1.0141899079949501,-0.8354833819006924
1994-04-30,10.401077,-1.6759808045114293,10.0,5.0,-0.02965599999999924,-0.45692999999999984,-0.0637649423059457,-0.6255259190168276,-0.2843136719154704
1994-05-31,10.401077,-1.6759808045114293,10.0,5.0,-0.02965599999999924,-0.45692999999999984,-0.0637649423059457,-0.6255259190168276,-0.2843136719154704
1994-06-30,10.401077,-1.6759808045114293,10.0,5.0,-0.02965599999999924,-0.45692999999999984,-0.0637649423059457,-0.6255259190168276,-0.2843136719154704
1994-07-31,10.466155,-1.5377381832941497,25.0,12.5,0.1004529999999999,-0.22283000000000008,0.25181314208615824,-0.3001202243992604,0.9690901783593553
1994-08-31,10.466155,-1.5377381832941497,25.0,12.5,0.1004529999999999,-0.22283000000000008,0.25181314208615824,-0.3001202243992604,0.9690901783593553
1994-09-30,10.466155,-1.5377381832941497,25.0,12.5,0.1004529999999999,-0.22283000000000008,0.25181314208615824,-0.3001202243992604,0.9690901783593553
1994-10-31,10.60019,-1.2865377101764317,40.0,20.0,0.18299500000000002,0.048930999999999614,0.46010784938706467,0.07327782069907417,1.7566629020576041
1994-11-30,10.60019,-1.2865377101764317,40.0,20.0,0.18299500000000002,0.048930999999999614,0.46010784938706467,0.07327782069907417,1.7566629020576041
1994-12-31,10.60019,-1.2865377101764317,40.0,20.0,0.18299500000000002,0.048930999999999614,0.46010784938706467,0.07327782069907417,1.7566629020576041
1995-01-31,10.713335,-1.0728261961309722,50.0,25.0,0.3331970000000002,0.2457419999999999,0.8315607312539297,0.34824322298082966,3.2099476904835056
1995-02-28,10.713335,-1.0728261961309722,50.0,25.0,0.3331970000000002,0.2457419999999999,0.8315607312539297,0.34824322298082966,3.2099476904835056
1995-03-31,10.713335,-1.0728261961309722,50.0,25.0,0.3331970000000002,0.2457419999999999,0.8315607312539297,0.34824322298082966,3.2099476904835056
1995-04-30,10.903623,-0.7236214642804136,60.0,30.0,0.5025459999999988,0.4728899999999996,1.2814083782844006,0.6781552858251856,4.831672720046187
1995-05-31,10.903623,-0.7236214642804136,60.0,30.0,0.5025459999999988,0.4728899999999996,1.2814083782844006,0.6781552858251856,4.831672720046187
1995-06-30,10.903623,-0.7236214642804136,60.0,30.0,0.5025459999999988,0.4728899999999996,1.2814083782844006,0.6781552858251856,4.831672720046187
1995-07-31,11.096832,-0.3803378754753872,65.0,32.5,0.6306769999999986,0.7311299999999985,1.6108026112598886,1.0485328103426867,6.025871009936301
1995-08-31,11.096832,-0.3803378754753872,65.0,32.5,0.6306769999999986,0.7311299999999985,1.6108026112598886,1.0485328103426867,6.025871009936301
1995-09-30,11.096832,-0.3803378754753872,65.0,32.5,0.6306769999999986,0.7311299999999985,1.6108026112598886,1.0485328103426867,6.025871009936301
1995-10-31,11.203198,-0.18077584974139158,75.0,37.5,0.6030080000000009,0.7860030000000009,1.6094012384422753,1.1656250172081297,5.688652750563916
1995-11-30,11.203198,-0.18077584974139158,75.0,37.5,0.6030080000000009,0.7860030000000009,1.6094012384422753,1.1656250172081297,5.688652750563916
1995-12-31,11.203198,-0.18077584974139158,75.0,37.5,0.6030080000000009,0.7860030000000009,1.6094012384422753,1.1656250172081297,5.688652750563916
1996-01-31,11.242819,-0.09223645966708574,80.0,40.0,0.5294840000000001,0.8626810000000003,1.4957629465465565,1.3230053720158241,4.94228921246278
1996-02-29,11.242819,-0.09223645966708574,80.0,40.0,0.5294840000000001,0.8626810000000003,1.4957629465465565,1.3230053720158241,4.94228921246278
1996-03-31,11.242819,-0.09223645966708574,80.0,40.0,0.5294840000000001,0.8626810000000003,1.4957629465465565,1.3230053720158241,4.94228921246278
1996-04-30,11.263491,-0.03612262947334994,85.0,42.5,0.3598680000000005,0.8624139999999993,1.0690543941874815,1.3683375691757502,3.300444265176816
1996-05-31,11.263491,-0.03612262947334994,85.0,42.5,0.3598680000000005,0.8624139999999993,1.0690543941874815,1.3683375691757502,3.300444265176816
1996-06-30,11.263491,-0.03612262947334994,85.0,42.5,0.3598680000000005,0.8624139999999993,1.0690543941874815,1.3683375691757502,3.300444265176816
1996-07-31,11.292664,0.03801265941931236,90.0,45.0,0.19583200000000112,0.8265089999999997,0.6636444695343394,1.3584193672071205,1.7647559231319443
1996-08-31,11.292664,0.03801265941931236,90.0,45.0,0.19583200000000112,0.8265089999999997,0.6636444695343394,1.3584193672071205,1.7647559231319443
1996-09-30,11.292664,0.03801265941931236,90.0,45.0,0.19583200000000112,0.8265089999999997,0.6636444695343394,1.3584193672071205,1.7647559231319443
1996-10-31,11.341343,0.15264453849297885,100.0,50.0,0.13814499999999974,0.7411530000000006,0.5238289444817493,1.281571999595572,1.2330854100766508
1996-11-30,11.341343,0.15264453849297885,100.0,50.0,0.13814499999999974,0.7411530000000006,0.5238289444817493,1.281571999595572,1.2330854100766508
1996-12-31,11.341343,0.15264453849297885,100.0,50.0,0.13814499999999974,0.7411530000000006,0.5238289444817493,1.281571999595572,1.2330854100766508
1997-01-31,11.400413,0.29849440018914614,100.0,52.5,0.15759399999999957,0.6870779999999996,0.5991019945755252,1.2582345504243904,1.4017302955779964
1997-02-28,11.400413,0.29849440018914614,100.0,52.5,0.15759399999999957,0.6870779999999996,0.5991019945755252,1.2582345504243904,1.4017302955779964
1997-03-31,11.400413,0.29849440018914614,100.0,52.5,0.15759399999999957,0.6870779999999996,0.5991019945755252,1.2582345504243904,1.4017302955779964
